movieId,vector
445,-0.22734185 0.11249082 -0.22536542 0.081102565 0.02540673 -0.23592919 -0.016459743 0.21391398 -0.12186776 0.18785073 -0.037644252 -0.13225773 -0.0879601 -0.04692444 -0.038339876 -0.12962654 -0.051803064 -0.41828364 0.045452625 -0.12243594 0.005336397 0.016241182 -0.009791575 -0.14101146 -0.07226271 0.10623512 -0.15504089 -0.36020622 -0.13885179 0.03801762 0.1414138 0.24108326 0.10742101 0.2561508 -0.0938598 0.10528765 -0.25627545 -0.33561224 -0.061455492 -0.39375433 -0.045306075 -0.10941534 0.19882895 -0.07227871 0.031131897 -0.052407924 -0.10419814 -0.0591421 0.13483472 -0.0017242456 0.08014433 0.019991418 -0.11809015 0.14449087 -0.10213412 0.11288368 0.14619836 0.12844141 -0.25232804 0.22611468 0.06990742 -0.04350073 -0.15729035 -0.11963305 -0.2858829 -0.034299716 0.24072826 0.1242218 -0.11860942 0.20256403 -0.124773696 -0.12842138 0.020627387 -0.08025514 0.038963877 0.13712247 -0.08576711 -0.028170716 -0.11609796 0.172655 -0.09231396 -0.06978593 -0.07646373 0.14491905 0.02087143 0.18637563 -0.1323611 0.37577084 0.23312427 -0.023925133 0.11372243 0.09720019 -0.07553786 0.049449053 0.012619758 0.13728274 0.120608486 -0.17994389 0.12065889 0.06879041
710,-0.54234636 0.051507138 -0.15196145 0.0689295 0.0631893 -0.4711774 -0.065117896 0.13130817 -0.16975555 0.2544928 -0.1935213 -0.025267605 -0.10319262 -0.101245984 0.12386534 -0.20465182 -0.12018569 -0.33285514 0.005295194 0.007907556 -0.1969308 -0.1436371 -0.058659814 0.032117963 -0.14962308 -5.2415016e-05 -0.08152527 -0.37151295 -0.24757521 -0.06283923 0.47167563 0.37965113 0.19842842 0.36211455 -0.13341369 0.103497 -0.2815068 -0.5143784 -0.21940817 -0.6339906 -0.118605405 -0.058405787 0.072243676 -0.11870414 -0.21438016 -0.09229431 -0.041607965 0.07759495 0.09852032 0.23793533 0.15479326 -0.11175818 -0.009232466 0.31743878 -0.2441549 0.23840114 0.12648933 0.15302628 -0.46441737 0.30324003 -0.019278472 0.13003665 -0.34490743 0.028514251 -0.534286 -0.28574154 0.5000526 0.16536641 -0.030928172 0.16317588 -0.2089529 -0.36386758 0.07461632 -0.055094954 -0.1261943 0.17021993 -0.20328158 0.028481327 -0.0621357 0.2614973 -0.07662701 -0.30976668 0.027064295 0.10393624 -0.053530846 0.387801 -0.30960098 0.47665477 0.26435134 -0.13612264 0.08645941 0.0170312 -0.1387231 0.16299796 -0.100935064 0.10119743 0.17302972 -0.51920223 0.046818152 0.020614758
248,-0.23007445 0.21761441 -0.21192023 0.11549898 0.06459296 -0.18679114 -0.018905157 0.22029461 -0.14008851 0.1127618 -0.12543243 -0.24536547 -0.11044998 0.034134533 -0.0027651882 -0.13123439 -0.085654125 -0.4647379 0.07640651 -0.20250167 -0.039378665 0.04211711 -0.0588842 -0.08036294 -0.01944408 0.13979751 -0.08636306 -0.28118223 -0.19377713 0.10256571 0.18920678 0.1531775 0.092742115 0.21750948 -0.15687343 0.056207277 -0.24869351 -0.40803668 -0.10419822 -0.35761094 -0.017450066 -0.07303462 0.08962588 -0.11784639 -0.002628664 -0.03252645 -0.04428295 -0.10404189 0.19544552 0.02462492 0.098717354 0.058561705 -0.044010613 0.1534465 -0.110852025 0.144305 0.05998302 0.14976746 -0.29887044 0.20836514 0.07850769 -0.024799611 -0.22791354 -0.13704795 -0.27494955 -0.0669236 0.33346698 0.10447636 -0.08837843 0.15862004 -0.090119675 -0.13306391 -0.07688065 -0.07936327 0.013236843 0.055752523 -0.10168687 0.018823437 -0.07808008 0.15153453 -0.08199374 -0.09803056 -0.11201806 0.15410036 0.022061072 0.21517076 -0.1955652 0.35605595 0.30118802 -0.061792366 0.16659775 0.040149543 -0.048434027 0.014391369 0.0024866085 0.14535086 0.20305867 -0.21879841 0.120605476 0.05672767
550,-0.1333795 0.13745919 -0.15575096 0.01539368 0.0859621 -0.19783837 0.10206175 0.2690763 -0.12718466 0.0009550411 -0.041650154 -0.17398398 -0.06106308 0.02577042 0.06321516 -0.046608463 0.0746832 -0.23511474 -0.064066544 -0.3560245 0.01685568 -0.07215776 -0.055098806 -0.21720411 -0.14102893 0.04093395 -0.11696998 -0.22606362 -0.085404694 -0.014276846 0.22391249 0.07004872 0.09853185 0.023771385 -0.13355614 0.24153869 -0.09517177 -0.061664816 -0.0017327243 -0.36111274 0.03784505 -0.1607338 -0.018543325 -0.04110235 0.031492498 -0.04975074 -0.07577023 -0.03292807 0.14396763 0.11181643 0.008753296 -0.013401132 -0.0064288927 0.14214359 -0.05130148 0.15956745 0.06745306 0.11215672 -0.25908682 0.12817773 0.06854744 -0.017701477 0.07478092 0.062995255 -0.21530013 0.08590821 0.09729138 0.15197968 -0.16595367 0.24906448 -0.11674379 -0.046727426 0.10535022 -0.08988761 0.14719419 1.8588671e-05 -0.08383961 0.10445486 -0.101377815 0.057679575 -0.14806168 0.024567904 -0.25071406 0.19841003 -0.06977606 0.045610853 0.07392694 0.2936306 0.25585613 -0.0075595183 0.17943335 0.13329701 0.06319327 0.072551414 0.19070391 0.0873266 0.09378816 -0.17823194 0.07293045 -0.0014509175
78,-0.32730564 0.19049425 0.09224307 0.08372961 -0.09842396 -0.21132427 -0.029385433 0.059964534 -0.09371646 0.21283734 -0.10167104 -0.16797327 -0.10693508 0.024776302 0.005122138 -0.11596531 -0.03382777 -0.37739688 0.2306084 -0.058783025 0.010529776 0.13165338 0.07297938 -0.031759076 0.017950764 0.08999906 -0.032678794 -0.09198182 -0.26263756 0.02575796 0.20556612 0.35819757 -0.15547802 0.11943651 -0.20567635 0.08610971 0.040002953 -0.38128945 -0.20402788 -0.36300874 -0.04618449 -0.079219796 -0.07896695 -0.14689898 0.24183846 -0.08055018 -0.09312551 -0.14146179 0.07063684 -0.10074813 0.25228676 -0.049337722 -0.0035659596 0.011550697 -0.3734429 0.11840982 0.012255276 -0.029084895 -0.21962683 0.19440499 0.022831239 0.13591923 -0.38730776 -0.17657347 -0.24340405 -0.13510594 0.10437894 0.11379833 -0.08210492 0.0028254197 -0.1971258 -0.12974188 0.025020916 -0.036127403 -0.11103602 0.16974401 -0.041465618 -0.22162092 -0.19716229 0.12609446 0.02553887 -0.22756992 -0.018211221 0.18283767 -0.049851846 0.113326855 -0.27731398 0.23244236 0.14126928 -0.17782179 0.09859618 -0.061410144 -0.1128573 -0.059504684 0.084094375 0.2872367 0.23087294 -0.22699665 -0.049571097 -0.026710296
43,-0.21849784 0.027206326 0.103004575 0.063291736 -0.08538264 -0.21011856 0.028447634 0.2464243 -0.09214245 0.02082774 -0.1274805 -0.123062424 -0.061898902 -0.02221222 0.002469123 -0.14713508 0.11381292 -0.35321358 0.012817895 -0.084460385 0.049799737 -0.04231385 0.080341995 -0.10030502 -0.060969938 -0.10619809 -0.14919078 -0.052998774 -0.13136338 -0.053803213 0.059690524 0.18159807 0.11268281 0.04272363 -0.13473794 0.19480655 0.06448056 -0.22832325 -0.16853368 -0.30446148 -0.1483314 -0.056659084 -0.010759685 0.0228284 0.14814025 -0.07735359 -0.078281276 -0.018795667 0.07666543 -0.0022063283 0.041167025 -0.07195972 0.022102175 0.0020426866 -0.1887211 0.005802753 0.16565137 0.017178515 -0.13653506 0.12124612 -0.017492317 0.042424552 -0.14075889 -0.1176393 -0.28541747 0.10685882 0.1201657 0.1457722 -0.16511287 0.07570939 -0.19773652 -0.049980156 0.15089543 -0.150778 0.09097665 0.08297061 0.058536656 0.031778645 -0.24635294 0.025386028 -0.120255545 -0.017969888 -0.107938685 0.25274485 -0.06560826 0.046768766 -0.09949621 0.22033149 0.19597007 -0.11313769 0.23096427 0.01658183 -0.15728416 0.053056464 0.26619348 0.2550146 0.16084753 -0.115161546 0.058209453 -0.019030668
665,-0.142719 0.16430774 0.21274717 0.04567469 -0.04201782 -0.19150816 0.05314298 0.23149644 -0.16745342 -0.07716075 -0.020873817 -0.2681283 0.023324434 0.0042698495 -0.001265749 -0.11233195 0.08927374 -0.19195017 0.042215012 -0.24349314 0.020713486 0.11275697 0.13179557 -0.104142964 -0.1104235 -0.11270821 -0.03434652 0.05920836 -0.19956665 -0.10229411 0.10757995 0.07882792 0.03668867 -0.122077994 -0.1734836 0.18576205 0.18678775 -0.13680641 -0.17253122 -0.24505197 -0.016573252 -0.1000804 -0.16637446 -0.08589035 0.14876261 -0.0626169 -0.045036368 -0.14141823 0.06308831 -0.034600656 0.1509962 -0.17355798 0.026930882 -0.045224678 -0.2104463 0.07271345 0.09047249 -0.07863104 -0.06689601 0.14697184 -0.030202605 0.12793441 -0.010624195 -0.10432396 -0.17504378 0.16186763 -0.036708016 0.14469795 -0.23930609 0.017823223 -0.21742566 0.15252927 0.1986094 0.012196512 0.18960088 0.123247914 0.019899499 -0.06083112 -0.2663479 0.049950697 -0.03245225 -0.09703614 -0.20677176 0.30671555 -0.19432153 -0.043531876 -0.061103147 0.14960687 0.20575912 -0.08171062 0.24578908 0.060821757 -0.060483746 0.05982186 0.32612675 0.25178978 0.19809294 -0.005632363 0.027437584 0.011493257
379,-0.032268792 0.04384877 -0.15883648 0.06709939 0.055429697 -0.33662328 0.0061366837 0.26989022 -0.1352039 -0.023376055 -0.025584452 -0.21624224 -0.04352282 -0.055892054 0.021582538 -0.027133556 0.05155613 -0.13619405 -0.065630585 -0.2852197 -0.059987087 -0.08547715 0.030971233 -0.2463464 -0.08508753 -0.0231435 -0.16398738 -0.20013995 -0.05846333 -0.113866836 0.19060767 0.07492671 0.16909793 0.038660605 -0.02986284 0.10465989 -0.0064075934 -0.1429984 -0.012432028 -0.272718 -0.011125295 -0.08640822 0.09029284 -0.036551055 0.042017426 -0.064657606 -0.13024612 0.0070082187 0.1891699 0.12335788 0.053734843 -0.16044398 -0.07375091 0.1572163 -0.046827313 0.064911164 0.19033381 0.049101856 -0.23096946 0.2095677 0.006836166 0.07276811 0.089794256 0.009087692 -0.35693136 0.11165948 0.063459374 0.16684306 -0.20720433 0.1855152 -0.15841597 -0.039502237 0.19974479 0.05478778 0.16512744 -0.009785219 -0.07763139 0.013326576 -0.1322555 0.016585244 -0.15834557 -0.0071524596 -0.18179224 0.25409582 -0.0549997 0.12038566 0.0035861724 0.24510324 0.16813849 0.061659526 0.08590585 0.14021602 -0.0032932402 0.16633843 0.18292388 0.033659566 0.05417745 -0.0958162 0.110971026 -0.013089279
839,-0.24941917 0.12772602 0.06937054 0.008336491 0.009085335 -0.4057064 0.041577328 0.13504648 -0.13616534 0.031017618 -0.006950956 -0.17307568 0.03573404 -0.06294456 0.07817394 -0.08040173 -0.0071608103 -0.111111194 0.0044947783 -0.2492963 -0.08921638 0.026366327 0.16822381 -0.1406387 -0.17990507 -0.07099537 -0.051409505 -0.20052822 -0.08703242 -0.035792477 0.35329482 0.13378003 -0.05085742 0.06293846 -0.20476642 0.024186175 0.02497717 -0.058274563 -0.08527459 -0.44341722 0.11353977 -0.12476159 -0.1396803 -0.11520628 -0.016734986 -0.1603554 -0.08157409 -0.036009736 0.12809579 0.029917281 0.13346061 -0.21640247 -0.054745857 0.23342004 -0.24894749 0.19578366 0.12065585 0.075129725 -0.23467182 0.12591912 0.040916618 0.2323821 -0.08339867 0.030251019 -0.31227756 0.0021064046 0.008605287 0.12004612 -0.15884303 0.0051177074 -0.204631 -0.0046181823 0.25807852 -0.0026462807 0.009335506 0.09284754 -0.12952921 -0.03120379 -0.17032844 0.045787662 -0.07387708 -0.22586094 -0.04050793 0.15122461 -0.03953464 0.15393975 -0.16570231 0.22988643 0.12529829 -0.107472174 0.022959195 0.08818321 -0.002281617 0.14621386 0.24176663 0.06549223 0.08933537 -0.30354643 0.0055742217 0.05726543
940,-0.07323432 0.1192335 0.21295908 -0.059291672 -0.042875297 -0.25251523 0.102597624 0.31272325 -0.13034776 -0.12177407 0.08116362 -0.27429 0.006648459 -0.0029579976 0.009332603 -0.04527694 0.16719209 -0.04158877 0.01924032 -0.38315412 0.09647477 0.08654911 0.19473363 -0.20198567 -0.18539843 -0.24316522 -0.09140925 0.0026624918 -0.16649678 -0.13034199 0.10905875 0.057332058 -0.035692416 -0.250315 -0.26478776 0.21424569 0.18720211 0.057980224 -0.0562837 -0.258459 0.054173592 -0.11921807 -0.20888169 -0.0024619289 0.18400452 -0.12455703 -0.07179388 -0.10351042 0.074918754 -0.04679632 0.13824007 -0.2359914 0.11062895 -0.1128478 -0.20717387 0.08574765 0.16431244 -0.14969805 -0.060189933 0.12375595 -0.047056872 0.19934794 0.08848593 0.005417335 -0.23241517 0.27083793 -0.16610806 0.23182249 -0.34008372 0.06570267 -0.24774589 0.15813202 0.33781403 0.045957506 0.25241598 0.13303894 0.071963206 -0.01967463 -0.3213821 -0.019744527 -0.12480859 -0.09349776 -0.27300042 0.3192436 -0.20287453 -0.06923303 0.076783106 0.109768085 0.13531128 -0.062746584 0.21728854 0.100697346 0.014328472 0.080373004 0.51347095 0.25442037 0.124750294 -0.027870903 -0.014638946 -0.04874288
421,-0.19633654 0.11221163 -0.24071585 0.08816016 -0.0037459298 -0.2815723 -0.048060596 0.23250628 -0.1019521 0.12521242 -0.11564912 -0.19689777 -0.11978485 -0.056630645 -0.09771536 -0.09281308 -0.052963413 -0.448372 0.04226358 -0.15907447 -0.07947396 -0.07966593 -0.019810064 -0.21160129 -0.077156 0.09746121 -0.17354697 -0.3190211 -0.08960932 0.06869385 0.17140098 0.17767414 0.23098962 0.25048563 -0.11122422 0.09971566 -0.261172 -0.3437425 -0.10202327 -0.41088638 -0.023760058 -0.051262587 0.13584444 -0.048898768 -0.048171077 -0.10773222 -0.12974744 -0.04064489 0.16595405 0.08221082 0.07960986 0.018814906 -0.0793025 0.17364489 -0.070723176 0.05685159 0.10225583 0.103502326 -0.40747368 0.21358824 0.028199622 -0.078602985 -0.17962186 -0.11801846 -0.2800502 -0.02733986 0.32188177 0.11054523 -0.06451014 0.23810938 -0.11054083 -0.17898808 -0.0037680925 -0.07790496 0.052870665 0.021837598 -0.06887623 -0.07748375 -0.043062143 0.08464108 -0.20407948 -0.047319762 -0.047378626 0.18861426 -0.040473606 0.2221213 -0.119912714 0.3936579 0.2514155 0.07826048 0.13055144 0.14280312 -0.06804557 0.07275589 -0.029500443 0.06737457 0.059624083 -0.19939356 0.15245734 -0.017657671
700,-0.14507383 0.076191194 -0.09603073 -0.0019058932 0.009791267 -0.19405997 0.0024198585 0.2824979 -0.07444691 -0.022127626 -0.024096768 -0.23275127 -0.016720388 -0.011302086 -0.029976118 -0.058776136 0.033753466 -0.32979038 -0.05689846 -0.21228373 0.018322805 -0.006880605 0.028325152 -0.21768828 -0.06296053 -0.009702255 -0.16933066 -0.19188778 -0.05279482 0.014688942 0.07161455 0.1479031 0.14897391 0.12532556 -0.11474564 0.18058924 -0.0707876 -0.06940354 -0.034570202 -0.28286806 -0.02037917 -0.080998085 0.04744488 0.04567063 0.13471282 -0.0706063 -0.070737936 -0.0101273805 0.05579016 0.0016359561 0.04444265 -0.09595317 -0.012046114 0.06922602 -0.008855552 0.010619291 0.13207299 0.03807543 -0.21114138 0.13210191 0.007803733 0.005272136 -0.029715989 -0.04142164 -0.33004674 0.08781556 0.10746455 0.23366831 -0.1756709 0.2311313 -0.13289504 -0.08745394 0.13800249 -0.027791912 0.14270829 0.04498022 -0.008461224 -0.06214399 -0.18215118 0.05812012 -0.16132775 0.012799817 -0.12956566 0.22003861 -0.015549181 0.061432075 0.007918494 0.20193209 0.16557391 -0.013230457 0.18408397 0.115016684 -0.011299677 0.16503648 0.26217648 0.14956756 0.027819885 -0.07476116 0.06953279 -0.014907711
936,-0.12887229 0.20756623 0.20199877 -0.067091845 -0.0037184667 -0.23509999 0.11714457 0.25852126 -0.03810323 -0.051022273 0.07351982 -0.229136 -0.032409888 -0.00077810383 0.030218773 -0.045367867 0.077247284 -0.10447129 0.033702906 -0.30461422 0.07688204 0.084153295 0.08151797 -0.12859887 -0.10549332 -0.22464392 -0.030150589 -0.06882634 -0.1915232 -0.03663299 0.211243 0.061459117 -0.10024785 -0.12942237 -0.22241682 0.13443425 0.08915779 -0.059566986 -0.0690988 -0.27968568 -0.0044629304 -0.04117432 -0.2597415 -0.04831813 0.1377818 -0.14754659 -0.061581638 -0.041247275 0.08083842 -0.08494164 0.19279258 -0.20075046 0.08281048 -0.070911065 -0.2582693 0.16733246 0.14871246 -0.07944958 -0.111385494 0.14050104 -0.031375542 0.23264542 -0.059980575 -0.040900797 -0.2444117 0.16962788 -0.05224664 0.18186495 -0.23702826 -0.0012289701 -0.222072 0.065440945 0.28866616 0.041800562 0.10050467 0.18057168 -0.006209475 -0.016158368 -0.2923508 0.044162557 -0.15298094 -0.17190197 -0.17553645 0.3176135 -0.16545905 0.06929359 0.06186287 0.18847094 0.18929866 -0.09756671 0.18209173 0.073370874 -0.018588243 0.027198274 0.30782598 0.26968765 0.15052216 -0.11171292 -0.029687632 -0.022276947
365,-0.17522004 0.1655141 -0.040777896 0.0335001 0.0393467 -0.33911523 -0.0100179585 0.20148152 -0.086908124 0.104216814 -0.18417077 -0.18761079 -0.12089545 -0.02168806 -0.0206714 -0.095873766 -0.041714136 -0.2642812 0.116148725 -0.083992094 0.0024308776 -0.028370036 0.038439114 -0.13087747 -0.07528355 0.03761164 -0.0587336 -0.17811978 -0.21087301 -0.017465454 0.28565094 0.090378255 0.112234294 0.20277408 -0.13049456 0.12629975 -0.16462046 -0.2613514 -0.10136693 -0.34581283 0.071881525 -0.061225463 -0.038443692 -0.06521851 -0.04155679 -0.065892525 -0.13343409 -0.07903307 0.09657626 0.07236239 0.15676431 -0.032633264 -0.09154085 0.17354955 -0.19154717 0.1582554 0.082250625 0.09809195 -0.31058148 0.21561113 -0.04286122 0.015539135 -0.13971834 -0.0702225 -0.22258788 -0.047539588 0.20908219 0.12394119 -0.13033168 0.11014176 -0.19592275 -0.13603866 0.020353151 -0.072142504 -0.025942443 0.11005327 -0.12974368 -0.021822277 -0.1030606 0.13734344 -0.12744714 -0.074473046 -0.051325884 0.20526896 -0.06138073 0.23764923 -0.1502976 0.30999976 0.34664726 -0.047085773 0.0070770197 0.061246976 -0.03971057 0.01221468 0.013033043 0.12107786 0.14847814 -0.18335743 0.05641163 0.03050788
892,-0.14179826 0.18851711 0.07098267 0.023296505 -0.03902615 -0.124067865 0.02209607 0.23293811 -0.08776083 -0.018924259 0.04153881 -0.27566624 -0.013181612 0.052340742 0.0063591395 -0.061963663 0.0675845 -0.27293783 0.02700365 -0.26674533 0.061091226 0.10073558 -0.008675759 -0.14904705 -0.050794467 -0.017111452 -0.13328183 -0.11754942 -0.1512031 0.044977546 0.05571091 0.12569492 -0.018888997 -0.029412866 -0.1627831 0.18541126 -0.0061824773 -0.1548562 -0.044576753 -0.23582092 -0.009836695 -0.124996275 -0.038895745 -0.044872433 0.20621468 -0.005694556 -0.060902964 -0.09678004 0.109221995 -0.095787086 0.13246782 -0.0933408 0.05880668 -0.06288948 -0.10221183 0.043995358 0.10311272 -0.026477525 -0.16879302 0.08112486 0.060315236 0.038249917 -0.027745228 -0.05904 -0.21610887 0.11478776 0.06456604 0.23910035 -0.23669443 0.18341663 -0.19715527 0.021419266 0.093392126 0.03575182 0.1551712 0.13822566 0.014833896 -0.052608214 -0.21799219 0.09600279 -0.05741491 -0.08706307 -0.19899353 0.24320297 -0.026423445 -0.05474033 0.031240981 0.15086238 0.14459655 -0.09179328 0.26050982 0.10688521 -0.020548692 0.04965464 0.31232834 0.30960637 0.08513409 -0.047882624 -0.0018409999 0.019481441
123,-0.09343572 0.15059778 0.21953139 0.0036795256 -0.017989581 -0.2334391 0.15930587 0.34663597 -0.08748194 -0.1757902 0.026464945 -0.2761483 -0.010756402 0.024510019 0.024248762 -0.05211713 0.17249286 -0.10669061 -0.05382813 -0.3456021 0.08506926 0.09836438 0.18347415 -0.18219404 -0.16711393 -0.19971862 -0.09054489 0.09733011 -0.23056486 -0.1307009 0.17114657 0.010163954 0.011109377 -0.2195589 -0.18658566 0.21514022 0.27102616 -0.00019756948 -0.07753588 -0.22655572 -0.004885729 -0.13907984 -0.23272926 -0.007334303 0.17962791 -0.17175943 -0.039394103 -0.07775587 0.061223086 0.0055147796 0.06964538 -0.23563612 0.032612648 -0.07422432 -0.23002979 0.10680613 0.168574 -0.11641413 -0.06739538 0.13497593 -0.08795625 0.16733216 0.1639212 -0.021921761 -0.1845831 0.33070996 -0.1823261 0.24345554 -0.2796834 0.036506314 -0.24477415 0.15049377 0.32127565 -0.015960233 0.2374113 0.10993764 0.03739488 0.004163679 -0.32179 -0.10299209 -0.15583314 -0.04231714 -0.24356054 0.3286235 -0.21865223 -0.065769225 0.050384227 0.09083017 0.19003135 -0.0798201 0.20430398 0.03175517 -0.004932715 0.06772429 0.5031112 0.27746812 0.19644143 -0.024351014 0.0053052763 -0.08033722
906,-0.17085907 0.12796663 0.3279732 -0.087333 -0.07198811 -0.26214603 0.10296079 0.29917383 -0.09915581 -0.09241125 0.07391433 -0.22350629 0.009205786 -0.016491763 -0.0040405504 -0.02746859 0.13241428 -0.10343708 0.06103132 -0.30626157 0.07940855 0.07431935 0.18622072 -0.12303365 -0.13985448 -0.26838255 -0.054428034 0.041707408 -0.19513977 -0.109164916 0.11925679 0.10212995 -0.07569714 -0.16497514 -0.3172944 0.16305202 0.18654889 0.051962215 -0.15577461 -0.31629696 0.029569112 -0.0735187 -0.32494 0.0053614937 0.19367838 -0.1475024 -0.05841811 -0.10945837 -0.010416717 -0.14123969 0.23726775 -0.2296145 0.16592501 -0.14524654 -0.26663783 0.10190718 0.18047175 -0.16005182 -0.006329057 0.061809488 -0.05312034 0.30235013 -0.053194266 -0.029402377 -0.25496468 0.23981783 -0.16886567 0.23553933 -0.3648057 -0.0147362845 -0.29932556 0.123822436 0.3714108 0.024980707 0.16952306 0.18365677 0.10876205 -0.06303479 -0.3431341 0.006409909 -0.09494147 -0.15896282 -0.22630095 0.31158948 -0.2111425 -0.05810218 0.05429732 0.10582231 0.096093506 -0.1569796 0.2437583 0.07627112 -0.023962319 0.0951953 0.5136779 0.28323838 0.11260134 -0.07263263 -0.05772235 -0.051852427
609,-0.37523448 0.1433557 -0.19603531 0.066038795 0.059910666 -0.37411988 -0.0584772 0.120429866 -0.07494942 0.22419567 -0.10335396 -0.11963785 -0.0837455 -0.06393032 0.054706067 -0.17081597 -0.11892624 -0.37321118 0.020840902 -0.15883169 -0.07305577 -0.062799454 -0.0040753707 -0.14952737 -0.10720988 0.062495895 -0.14267756 -0.36864302 -0.0766095 0.10210169 0.34586585 0.24756958 0.06873066 0.34873408 -0.22823495 0.052598793 -0.2738836 -0.26567808 -0.098640405 -0.545459 0.059463013 -0.13277598 0.07440926 -0.116368815 -0.07149802 -0.118188955 -0.03210345 -0.018938933 0.15706792 0.05937484 0.14750102 -0.07060646 -0.13040857 0.3432005 -0.22913493 0.20906928 0.10497073 0.26161268 -0.4406412 0.21156794 0.047265 0.09696065 -0.2547202 -0.0058445255 -0.37017667 -0.1597305 0.33546117 0.13650833 -0.103647314 0.11335295 -0.13785852 -0.21618989 0.079332925 -0.1318022 -0.1507624 0.08870623 -0.21007141 0.003573528 -0.07590481 0.18818545 -0.09547616 -0.21266912 0.061250612 0.08213865 0.041531697 0.3257923 -0.29309675 0.43625104 0.2073391 -0.10315167 0.045453515 0.10122956 -0.06315578 0.101494186 0.022367664 0.087348856 0.15599142 -0.3729505 0.077780545 0.08506057
613,-0.23547633 0.1407815 -0.10230776 0.0381577 0.04206079 -0.3066937 0.0012199308 0.19315639 -0.050659228 0.10490913 -0.057148285 -0.16645426 -0.09420587 -0.038084377 0.07370016 -0.10954882 0.0027137848 -0.2491247 -0.013339408 -0.18898965 -0.034845944 -0.019453801 0.0018409442 -0.14196916 -0.083079025 0.031272724 -0.11746602 -0.24915594 -0.13738541 0.033536736 0.26263833 0.17769156 0.059778906 0.17883171 -0.16551644 0.06531864 -0.10163533 -0.21198307 -0.060935143 -0.4193076 0.031163057 -0.10625545 0.01697175 -0.067637935 0.012743333 -0.099876456 -0.0042295214 -0.05337471 0.122028016 0.08972429 0.12803535 -0.089482315 -0.079846464 0.20766068 -0.16214685 0.17570722 0.10068833 0.14330775 -0.28585005 0.19104643 0.014626857 0.077833675 -0.09815088 0.0018776541 -0.267351 -0.013218544 0.19605759 0.15155888 -0.086147636 0.12760876 -0.13886438 -0.08963582 0.13470638 -0.08388873 -0.017198086 0.061081953 -0.117331125 0.0038902168 -0.1176081 0.08903077 -0.10635832 -0.10373408 -0.0071446463 0.14667656 -0.019767419 0.2156545 -0.16128753 0.31360865 0.19441932 -0.049264688 0.090045705 0.05540348 -0.0065131495 0.0860545 0.11238161 0.1293482 0.18120886 -0.2417146 0.028695531 0.04740611
427,-0.13732408 0.12896879 0.062348537 -0.0014216115 0.020934863 -0.2392654 0.046363827 0.23812793 -0.113691345 -0.0072746673 0.02017277 -0.22052401 -0.041341662 -0.005580242 -0.016951881 -0.056774072 0.047925062 -0.21582116 0.029237106 -0.25619394 0.026822537 0.07252207 0.099286325 -0.14351653 -0.0845487 -0.11897205 -0.042289566 -0.13668865 -0.15560442 -0.0294932 0.16550225 0.102028124 0.0494651 0.03374048 -0.18307145 0.09441942 -0.042352583 -0.13167998 -0.03814255 -0.32533997 0.015091292 -0.0725385 -0.062267546 -0.027777832 0.06185728 -0.108836606 -0.04983159 -0.069218814 0.06824461 -0.01910672 0.10402499 -0.09886896 0.044633735 0.03453679 -0.13033508 0.107061766 0.14134412 0.01934877 -0.13456915 0.117356576 -0.007726499 0.110949874 -0.09362272 -0.07996141 -0.31991425 0.05116145 0.041370336 0.1801201 -0.19544387 0.07579736 -0.19404213 -0.040802952 0.16917886 0.04006822 0.17536704 0.097216554 0.02797439 0.004985369 -0.27863955 0.051442858 -0.09875004 -0.0989916 -0.14900011 0.2760197 -0.082954526 0.06868069 -0.04672925 0.1729649 0.18364848 -0.0740669 0.16742949 0.09446329 -0.008340371 0.09733946 0.24533245 0.1764236 0.123977266 -0.123270735 0.031461556 0.0009747207
227,-0.19050337 0.27933007 -0.33624834 0.10174248 0.12121371 -0.19066153 -0.02655761 0.22877882 -0.19259426 0.11578644 -0.13326117 -0.22676185 -0.024459131 0.08856307 0.025139917 -0.088794455 -0.05066075 -0.401104 0.039151393 -0.24626029 -0.054125506 -0.013466011 -0.07533687 -0.08567124 -0.060204186 0.23320453 -0.08142861 -0.26607642 -0.18340716 0.083657436 0.14126611 0.22633943 0.09677329 0.1939026 -0.040896952 0.10459893 -0.24996597 -0.3912096 -0.06631817 -0.33437723 0.012669785 -0.17432213 0.14104283 -0.16366228 0.032227382 0.07722762 -0.07196295 -0.10995149 0.23950502 0.14575656 0.1604794 0.07824048 -0.1380191 0.18013048 -0.09960467 0.18586183 0.056496013 0.1755453 -0.34767324 0.30318356 0.16094327 -0.080212004 -0.09942447 -0.16631809 -0.25583196 -0.035427768 0.33739233 0.09613246 -0.1291568 0.29325217 0.0016367751 -0.10220109 -0.14772077 -0.0418853 0.074030735 0.09714362 -0.15717068 -0.016175471 -0.08264524 0.21376553 -0.08437928 -0.069701985 -0.17341205 0.2235207 -0.014124287 0.15519927 -0.049976274 0.3607991 0.38980907 -0.013716532 0.11657844 0.11145729 0.050832063 -0.00042566512 -0.05158483 0.079137914 0.16363265 -0.17024283 0.15235373 0.038751733
