movieId,vector
362,-0.008972092 0.07415065 0.024218023 -0.022968402 -0.01259118 -0.15235034 0.08007922 0.2826501 -0.018514179 -0.03139503 -0.1602507 -0.24500027 0.0066511245 -0.05828431 -0.11597898 -0.105164826 -0.060345497 -0.26641232 0.12651362 -0.20449446 0.01980453 0.026494408 -0.011323357 -0.07175477 0.01808492 0.0496351 -0.03025259 -0.22338165 -0.20762698 -0.05231132 0.056262847 0.058353275 -0.0020902937 0.021763958 -0.14850232 0.18946259 0.00774237 -0.20366971 -0.048103992 -0.26538065 0.1051824 -0.13721523 -0.09725307 -0.16501035 0.22665085 -0.065089606 0.018218085 -0.055063363 0.04398718 0.054056995 0.11161301 -0.12592146 0.1402765 -0.051593717 -0.10471989 0.13259014 0.062693454 0.052108027 -0.2494202 0.05616473 -0.03753059 0.027224382 -0.011379799 -0.124130964 -0.25896108 -0.045312263 0.16747963 0.09481929 -0.19061539 0.14864399 -0.13422926 -0.008677977 0.0944191 -0.0023095224 0.0597343 0.06257458 0.015341525 -0.07344916 -0.10194474 0.24756873 -0.042266283 0.003335741 -0.27055073 0.18545318 -0.13475963 -0.027221458 -0.007043386 0.2674796 0.16866139 -0.10863715 0.11419863 0.17663543 -0.034205988 0.121859446 0.33286726 0.21569256 0.03257923 -0.11865547 0.09872738 -0.07613242
170,0.014083234 0.09697565 0.021821108 -0.023691766 0.027182205 -0.198437 0.102511026 0.2929855 -0.025263702 -0.054745458 -0.10798911 -0.23801108 -0.04172453 -0.05066212 -0.06202504 -0.10600062 -0.038130883 -0.20229438 0.08236988 -0.2421286 0.029887045 0.06260285 0.008599235 -0.0938514 -0.03100824 0.04969735 -0.05078985 -0.18039997 -0.21771514 0.00028414547 0.124633454 -0.04373372 0.037016533 -0.035284095 -0.13944046 0.19389203 -0.026196092 -0.13832575 -0.03586085 -0.24175805 0.11458068 -0.13555393 -0.10677187 -0.06373547 0.24695823 -0.04858609 0.0027581395 -0.06434268 0.062809505 0.07349433 0.109711654 -0.102314204 0.09946157 -0.019912409 -0.07270833 0.17692798 0.111285664 0.018901195 -0.14136548 0.04145901 -0.015790775 0.05089925 0.019730367 -0.07401551 -0.18793404 0.080901034 0.13617589 0.11630851 -0.19658004 0.13741657 -0.15596806 0.01238769 0.13037165 0.03859496 0.08056998 0.07918592 -0.0019648904 -0.045627095 -0.11820928 0.14920309 -0.06485112 0.042088084 -0.25344166 0.23969299 -0.14667094 -0.012006141 0.07001301 0.22816245 0.14932644 -0.027074363 0.13132407 0.14474568 0.00084239186 0.1064826 0.30057552 0.1871456 0.04781251 -0.07450494 0.059197497 -0.07868196
446,0.05523816 0.14125541 -0.09575128 -0.018143125 -0.045080617 -0.08555508 0.18704008 0.24357203 -0.024608163 -0.016475664 -0.20967902 -0.19863746 0.038007084 -0.10334124 -0.15536854 -0.07857383 0.09526865 -0.30390587 0.074453145 -0.3244093 -0.0274319 0.004837515 0.061369654 0.02515919 -0.011436065 0.031348396 -0.028373497 -0.25364488 -0.16138883 -0.020444022 0.021551693 0.010578346 0.034139857 0.032733142 -0.17541787 0.18737261 -0.0022953423 -0.2544619 -0.044285182 -0.28194863 0.052139036 -0.15214945 -0.0658697 -0.14572439 0.22245039 0.028719436 -0.014939293 -0.15649186 0.03380216 0.06808315 0.0935464 -0.14152808 0.032757763 -0.1391408 -0.16341035 0.08459475 0.013558158 -0.0067688846 -0.4055831 0.066561654 0.006861929 -0.06312809 0.034978442 -0.12297907 -0.2995587 -0.053216547 0.14002837 0.081072755 -0.20629552 0.16367275 -0.13119417 -0.0034280217 0.07093491 -0.031834304 0.05835021 0.062177807 -0.055363722 -0.02056469 -0.087889716 0.21305129 -0.085742876 0.026595723 -0.25365743 0.11230218 -0.09158944 -0.041238997 -0.026883934 0.23841628 0.21473373 -0.21919677 0.13514927 0.125363 -0.0271056 0.08236516 0.26846188 0.23150349 0.08693429 -0.1474539 0.0996532 -0.057521224
273,0.029392343 0.10261372 0.012866143 -0.050031964 0.012706323 -0.17444174 0.10235795 0.28383005 -0.024119418 -0.036334317 -0.1669518 -0.23883578 -0.024382288 -0.058947574 -0.0873053 -0.08877478 -0.031122524 -0.24724737 0.09483807 -0.24849945 0.001470505 0.046764746 -0.0055146697 -0.07229243 0.02358308 0.06390783 -0.06310189 -0.21370949 -0.18441118 -0.022894891 0.07439221 0.028538924 0.007072217 -0.004331543 -0.170525 0.21245164 -0.0044462536 -0.16711129 -0.036182996 -0.2812661 0.09096712 -0.14174484 -0.093185656 -0.14043792 0.23614834 -0.05672729 0.00059439737 -0.089043066 0.057857513 0.055885106 0.106411 -0.11743331 0.1303671 -0.05301267 -0.08470707 0.13767727 0.0793295 0.061725684 -0.2164794 0.07499669 -0.01901498 0.026645826 0.005928367 -0.10753731 -0.23750013 -0.0019357632 0.14167558 0.10137079 -0.20112497 0.1558766 -0.14721304 0.004715062 0.099763304 0.0051327986 0.07920135 0.04668779 0.004210308 -0.05305504 -0.10370061 0.21391839 -0.06087273 0.034045696 -0.26921922 0.195177 -0.15416545 -0.03494664 0.033921853 0.23281285 0.17654033 -0.08732508 0.118624456 0.16803856 -0.030283462 0.11543445 0.30767617 0.21682143 0.045568608 -0.12113327 0.07756451 -0.06358906
514,0.028997904 0.10687141 0.012638787 -0.03240684 0.0047028973 -0.17719397 0.069024816 0.28986737 -0.035522614 -0.041054152 -0.13857427 -0.24246159 -0.024677182 -0.03069092 -0.08622569 -0.116868444 -0.03921721 -0.22559543 0.11118695 -0.23195736 0.016916119 0.06578908 -0.007945107 -0.082555175 0.010099853 0.057279877 -0.048361823 -0.20942783 -0.18525016 -0.0266429 0.06919145 0.010242361 0.027025959 0.0070105265 -0.15730701 0.20475958 -0.012784304 -0.15946639 -0.03455908 -0.25428545 0.1197353 -0.13131908 -0.09559065 -0.11363434 0.24558201 -0.04323103 -0.0032204022 -0.082483135 0.046845183 0.052803975 0.09688461 -0.10303644 0.10105412 -0.03621641 -0.09338522 0.1509559 0.08081751 0.039443947 -0.1960069 0.04415452 -0.020011054 0.042699963 0.008451684 -0.100740366 -0.20711783 0.020949416 0.15073553 0.11391876 -0.20655769 0.13917057 -0.13905609 0.013429982 0.10337149 0.02840839 0.07949448 0.060095165 -0.009844935 -0.0704717 -0.10921557 0.20414037 -0.04545254 0.019915858 -0.25963163 0.21134114 -0.12772264 -0.017178178 0.042092495 0.23381975 0.15270473 -0.059792224 0.11359119 0.16889116 -0.016394185 0.0982043 0.3112114 0.209152 0.044185877 -0.107963555 0.08259598 -0.09289899
207,0.024863863 0.09308906 0.03568973 -0.040145524 0.018239625 -0.20388019 0.046760976 0.30860037 -0.0169814 -0.0359118 -0.11583761 -0.24255382 -0.0157143 -0.032462485 -0.048663627 -0.124337025 -0.09477648 -0.23177582 0.13814151 -0.18925518 0.029896997 0.07717183 -0.04509073 -0.09960846 0.034337204 0.052169215 -0.046772607 -0.2357839 -0.18969208 -0.05877877 0.045686625 0.040510215 0.015876466 0.008599938 -0.13416037 0.22414589 -0.006436784 -0.14785376 -0.033842735 -0.2804521 0.14809446 -0.15151393 -0.11731313 -0.112270035 0.24272169 -0.07544821 0.004509456 -0.057763066 0.059585176 0.06752133 0.117723964 -0.10283584 0.14492074 -0.03298985 -0.06957545 0.15836567 0.08887777 0.05829613 -0.14720649 0.038593765 -0.009072995 0.08449029 0.0044258973 -0.09993485 -0.19571346 0.005641631 0.17156945 0.11866643 -0.22386736 0.13202205 -0.1214567 0.0013650041 0.11188476 0.01811893 0.09582091 0.063003995 0.02114963 -0.08052236 -0.13448112 0.22312053 -0.028955886 0.009554186 -0.2661328 0.24367209 -0.14442345 -0.033601254 0.062429838 0.2658174 0.16365142 -0.025910893 0.10581343 0.1832946 -0.023640208 0.12176837 0.35131928 0.22258563 0.017844487 -0.107109725 0.073634885 -0.08638804
412,0.049260333 0.1380773 -0.07247967 -0.018706268 -0.028920328 -0.10720044 0.16506396 0.2516365 -0.03288703 -0.024464916 -0.1913486 -0.20588753 0.032341026 -0.097332455 -0.13790922 -0.07450355 0.074065745 -0.2689913 0.07098076 -0.30196327 -0.00814278 0.024597673 0.04227493 0.016996237 -0.020358302 0.055346992 -0.04097563 -0.22329246 -0.17028521 -0.009035422 0.04684412 0.009260972 0.02799532 0.030952439 -0.1761605 0.19487752 0.0030282682 -0.22868775 -0.052615575 -0.2640497 0.06432152 -0.15577635 -0.06309174 -0.15018709 0.21799941 0.003622282 -0.012508416 -0.12809567 0.039250556 0.06751454 0.08584658 -0.13810252 0.050015036 -0.114439264 -0.14539663 0.08111426 0.02887244 0.0076848757 -0.3477789 0.06937028 0.003383681 -0.038499087 0.018526137 -0.13218324 -0.28464058 -0.049871437 0.12549005 0.07890566 -0.19973741 0.16754381 -0.13820262 -0.0011761128 0.08293359 -0.021155592 0.054547526 0.056282844 -0.024696635 -0.027643291 -0.085121475 0.20048708 -0.07717251 0.028512094 -0.26057136 0.14548568 -0.10604896 -0.024130043 -0.003219664 0.23925547 0.19678496 -0.18867797 0.11442301 0.13262385 -0.029586388 0.09284544 0.27970567 0.21270582 0.06756819 -0.1406225 0.094393834 -0.061505105
281,0.04872211 0.1146806 0.0026476765 -0.032740023 0.0055286684 -0.14542261 0.10270622 0.26018247 -0.016195465 -0.02299157 -0.15627263 -0.23107934 -0.0023006925 -0.07006912 -0.10424461 -0.105027325 -0.0068508503 -0.262662 0.099380836 -0.25667018 0.011665704 0.048745114 0.0017995171 -0.057143908 0.017018724 0.051680963 -0.04042501 -0.22573502 -0.17590353 -0.030406183 0.0500292 0.027808376 0.0066502932 0.026883457 -0.15050747 0.19465299 0.0054843663 -0.19536318 -0.050963856 -0.2716302 0.106305696 -0.14240906 -0.08578094 -0.14329906 0.24053952 -0.03120455 -0.004446173 -0.0909375 0.045008812 0.07116805 0.10464875 -0.10228442 0.09391218 -0.067565426 -0.108796045 0.1054837 0.04321928 0.04081782 -0.25440493 0.04663711 -0.009891987 0.022670958 0.030480804 -0.12743944 -0.24355856 -0.028591009 0.14730386 0.10590942 -0.19712046 0.13753429 -0.12714966 -0.015379396 0.08446527 0.013509918 0.082236096 0.060257442 -0.01647809 -0.04756522 -0.10486765 0.22684221 -0.0611756 0.023177482 -0.25922185 0.19031996 -0.12907149 -0.023004228 0.026137065 0.25555757 0.17758802 -0.12230541 0.104806855 0.16425015 -0.032687925 0.11326219 0.32147178 0.23697716 0.052610777 -0.13420923 0.08984159 -0.08323165
673,0.012974089 0.09630799 0.032762844 -0.048173033 0.020519203 -0.197961 0.073482275 0.31074974 -0.02808267 -0.03477683 -0.11469746 -0.25842303 -0.037460882 -0.018932499 -0.07110369 -0.09580935 -0.06963846 -0.22151679 0.11464293 -0.21353619 0.0397522 0.0626692 0.009965577 -0.08917435 -0.00414147 0.08080669 -0.042078283 -0.18678954 -0.20623948 -0.017365728 0.10806638 -0.006675859 0.019006526 -0.018980559 -0.1629506 0.19528416 -0.022173814 -0.1454491 -0.036962282 -0.23977856 0.12167506 -0.13315953 -0.10099806 -0.08363148 0.23437363 -0.044798635 0.0155801205 -0.047315054 0.052585945 0.06758141 0.10320938 -0.097269595 0.1350135 -0.021009149 -0.07406831 0.15578556 0.09916772 0.043369576 -0.1642841 0.037578557 -0.03009604 0.047450695 0.022812545 -0.09438848 -0.20184836 0.047582697 0.1569323 0.1334248 -0.18449418 0.13728589 -0.14714195 0.009073818 0.13708746 0.027881281 0.078767076 0.070574485 0.0010498422 -0.07393747 -0.11413566 0.18134777 -0.06851714 0.026766906 -0.23779859 0.220127 -0.1558829 -0.038672253 0.04668329 0.24848314 0.15816171 -0.042585056 0.14077602 0.16968177 0.0052275197 0.114388816 0.31459513 0.18282875 0.04146141 -0.073929526 0.06990535 -0.07254882
951,0.084721036 0.15470383 -0.15239653 0.0013282186 -0.03040146 -0.07619955 0.2519388 0.24262004 -0.03095798 -0.043095704 -0.19406244 -0.19914453 0.06298999 -0.10629704 -0.16951738 -0.077633254 0.14354269 -0.29717544 0.05407849 -0.37324837 0.00224703 0.013316826 0.11981351 0.037464328 -0.052386135 0.014287409 -0.042621765 -0.23553486 -0.14631975 0.026322532 0.039216958 -0.036750183 0.043326493 0.019672904 -0.20639433 0.18553713 -0.018210629 -0.26090902 -0.05216738 -0.24535517 0.030585686 -0.17738988 -0.06251261 -0.11597116 0.22309029 0.0455489 -0.018006666 -0.17309941 0.045280438 0.097734116 0.08609409 -0.14352912 0.01654998 -0.12824751 -0.13805808 0.09640093 0.023901282 -0.02598745 -0.42179215 0.071751304 0.053254943 -0.064304315 0.043417882 -0.11017374 -0.30899352 -0.027444735 0.12859792 0.08119077 -0.2050645 0.18329 -0.09795648 -0.012506146 0.10561949 -0.05655835 0.06443349 0.06769983 -0.06070637 0.010293666 -0.08636631 0.15354028 -0.1018102 0.062017266 -0.2745305 0.10990633 -0.09733889 -0.056577016 -0.0026750942 0.20258398 0.23196925 -0.23774186 0.16895476 0.087721445 -0.0021157684 0.074028224 0.24520792 0.21301728 0.112018116 -0.11958207 0.05748147 -0.060556617
314,0.06451156 0.14540656 -0.07133329 -0.026894249 -0.026991144 -0.10988722 0.18328708 0.24799332 -0.032235105 -0.03723272 -0.17814109 -0.21811004 0.036060043 -0.09700061 -0.14089572 -0.08388536 0.077606596 -0.2793416 0.07657493 -0.3268278 -0.005378002 0.032517865 0.051562734 -0.0025602344 -0.024902584 0.041779824 -0.038156893 -0.23063473 -0.14253415 -0.013952267 0.027021978 0.0072820806 0.038203847 0.022145284 -0.1709797 0.19148059 -0.017129593 -0.23290387 -0.06049541 -0.28106126 0.07408819 -0.15015876 -0.074660495 -0.13624363 0.23390473 0.009797063 -0.01949617 -0.13874254 0.036220696 0.08326372 0.09006926 -0.1202822 0.041677974 -0.11555921 -0.14120825 0.08357138 0.04147834 0.009223243 -0.35071212 0.061125983 0.017559282 -0.03463985 0.03822837 -0.10962487 -0.2796511 -0.020728085 0.14233503 0.08692022 -0.20947795 0.17087714 -0.12411284 -0.011030798 0.07357977 -0.017194582 0.067784846 0.060458384 -0.040962663 -0.01566345 -0.09652753 0.19074333 -0.08885949 0.04331792 -0.26146412 0.14210519 -0.0974622 -0.036197472 0.005546051 0.22117086 0.20225084 -0.17730233 0.11850193 0.12620986 -0.027470265 0.08233137 0.27109024 0.21765178 0.088973515 -0.11872375 0.082916364 -0.06164737
361,0.029105056 0.10814499 0.033376865 -0.040728297 0.00726077 -0.17364086 0.058675073 0.29474464 -0.013336354 -0.04302884 -0.1361683 -0.26089957 -0.010282033 -0.03924915 -0.07752103 -0.12441418 -0.06452023 -0.23758666 0.14483447 -0.21238078 0.015462692 0.06130022 -0.038252346 -0.08133305 0.017759267 0.055516258 -0.02422495 -0.22542097 -0.17958327 -0.05156624 0.05706178 0.055611655 0.00023296177 0.021594621 -0.15090713 0.204841 0.0059605883 -0.15887424 -0.046006087 -0.28268886 0.13662635 -0.13999037 -0.104618125 -0.12074563 0.24637066 -0.045510195 0.016909141 -0.049621407 0.035204086 0.05578962 0.10597574 -0.08599607 0.1271133 -0.034580786 -0.068958804 0.14490595 0.08011297 0.061005015 -0.18720387 0.035561893 -0.013351008 0.060484532 0.009500335 -0.10883252 -0.21688274 -0.028759606 0.1725162 0.10795306 -0.20771727 0.12323335 -0.10874044 -0.0051696394 0.10838911 0.02401214 0.08023206 0.06465667 0.006860116 -0.08676214 -0.12583287 0.22697325 -0.0330941 0.0020568073 -0.24290156 0.20922361 -0.13477542 -0.022605844 0.030450469 0.26842797 0.16973126 -0.05687934 0.11504722 0.19201766 -0.02429058 0.13052689 0.32414687 0.20879312 0.024880566 -0.09950391 0.07671205 -0.088705726
784,0.021585295 0.112485655 0.023748297 -0.061509926 0.009889155 -0.18708254 0.065759026 0.3022511 -0.03267189 -0.056737043 -0.10958591 -0.26402646 -0.032399036 -0.02934691 -0.07827896 -0.09498881 -0.040986404 -0.22847213 0.102735355 -0.24461094 0.04334725 0.077632226 0.013370987 -0.08805183 -0.00034693713 0.085088775 -0.047138892 -0.20791154 -0.20610598 -0.030448131 0.10298515 -0.0009041533 0.019275725 -0.042176038 -0.15838267 0.20921989 -0.020805843 -0.15442589 -0.041403238 -0.23572893 0.10154168 -0.11095794 -0.09729689 -0.09915446 0.23549876 -0.05565531 0.008765863 -0.06863306 0.049242437 0.05366839 0.091874994 -0.10007311 0.13249297 -0.012924776 -0.068042554 0.16002767 0.07764151 0.048305616 -0.17853636 0.05456843 -0.023699125 0.02380152 0.022823114 -0.089584865 -0.19408089 0.053608697 0.16283177 0.12902863 -0.1890242 0.13501714 -0.14860533 0.018999752 0.118884526 0.037019763 0.070281446 0.058274828 0.0045100935 -0.059974335 -0.1153201 0.17030847 -0.060020395 0.033452123 -0.24667238 0.213254 -0.1623421 -0.05179553 0.05444732 0.24868837 0.15980132 -0.040270004 0.13361737 0.15824847 -0.003564111 0.10445127 0.32788116 0.19430488 0.043878708 -0.08440948 0.065316126 -0.06793784
714,0.07898067 0.1525134 -0.12491932 -0.027055295 -0.012684186 -0.09071195 0.20656887 0.2652329 -0.05657037 -0.042556025 -0.18710598 -0.19268274 0.039720748 -0.08231269 -0.14111583 -0.062148746 0.10798349 -0.27601665 0.047500316 -0.3578028 0.0013175656 0.015430261 0.12253517 0.022867981 -0.049787164 0.049570188 -0.054768424 -0.20856164 -0.15032648 0.017883044 0.0726846 -0.062335264 0.048609216 -0.0388572 -0.17909369 0.19045049 -0.035799872 -0.21774213 -0.058209203 -0.24065587 0.0385016 -0.14159247 -0.05378251 -0.08916502 0.20522976 0.03230139 -0.030452471 -0.15141253 0.03488183 0.090094164 0.06852772 -0.1445411 0.026864028 -0.11817477 -0.122630514 0.078513786 0.04188892 -0.010253263 -0.34960905 0.07291098 0.038774904 -0.06479439 0.0408614 -0.09187558 -0.27941868 0.035753127 0.10415405 0.086905 -0.20750007 0.17650725 -0.14364783 0.0089015635 0.08898468 -0.027849441 0.0707552 0.05439256 -0.035402983 0.025887024 -0.08305713 0.14376917 -0.11079701 0.060930595 -0.25921908 0.12288816 -0.1165371 -0.0478793 0.015555302 0.21208197 0.21099024 -0.19965865 0.14838319 0.104800776 0.01605625 0.06187312 0.26059705 0.19776244 0.09380757 -0.11011253 0.06399449 -0.041742627
532,0.03927483 0.11068844 -0.02971151 -0.026000697 -0.005028236 -0.13065998 0.13200651 0.25739118 -0.028448222 -0.030644665 -0.16769317 -0.22182931 0.0026047854 -0.074267246 -0.11546132 -0.09713642 0.0062667415 -0.24144754 0.08652541 -0.2603862 0.008569534 0.0379431 0.03508535 -0.04312992 0.0071020722 0.061515078 -0.034641452 -0.22472455 -0.1825756 -0.024505356 0.06997847 -0.005243384 0.034919683 -0.007975931 -0.15858318 0.18579185 -0.0058116745 -0.19604984 -0.03802263 -0.26320443 0.07022016 -0.14419204 -0.074947126 -0.1326736 0.21419524 -0.019814484 -0.0078103254 -0.107891135 0.032736924 0.06493739 0.08426072 -0.122083455 0.080257 -0.071695544 -0.12363898 0.11805221 0.050239496 0.034569927 -0.27119693 0.06074406 -0.0065847924 -0.00041167642 0.007344272 -0.11241546 -0.24566264 -0.016794866 0.14573884 0.08980574 -0.19385634 0.16042787 -0.14531639 0.012948117 0.104239196 -0.0013911197 0.06927223 0.06392797 -0.009926599 -0.038804334 -0.10641012 0.19740959 -0.07951346 0.017059945 -0.25295356 0.17073959 -0.12752981 -0.041105058 0.0041732243 0.22675918 0.18731031 -0.12627347 0.12003715 0.15468344 -0.026352061 0.09777131 0.28526494 0.20438686 0.056141373 -0.10696603 0.06450685 -0.060449973
799,0.034157652 0.1215375 -0.004741769 -0.033874493 0.030486938 -0.17117195 0.09283361 0.28005627 -0.041213896 -0.038724244 -0.109463714 -0.2313587 -0.012906136 -0.050252516 -0.059365664 -0.10320011 -0.015457069 -0.19783145 0.078342326 -0.25074592 0.02331591 0.08080413 0.013459125 -0.066487856 0.0048745354 0.052606363 -0.060214736 -0.18569481 -0.18075514 -0.008198116 0.0725509 -0.02629357 0.05691176 -0.017381486 -0.15930289 0.20064124 -0.02736721 -0.13768087 -0.044827715 -0.25151002 0.11984215 -0.124180794 -0.08926223 -0.080955 0.23877415 -0.037912663 -0.006970965 -0.089382105 0.058708504 0.07030113 0.093634 -0.102778055 0.07922315 -0.03661025 -0.070825346 0.14586538 0.07066282 0.033069335 -0.17716143 0.045936823 -0.007075554 0.01884384 0.020485997 -0.08174652 -0.19385278 0.042697676 0.14292534 0.12536709 -0.2158697 0.12722048 -0.1380565 0.009380301 0.11203434 0.02324544 0.0773643 0.058791414 -0.014668325 -0.045954503 -0.11148028 0.17262794 -0.07358906 0.031000394 -0.2314606 0.22260931 -0.1333125 -0.037023228 0.07089744 0.23167692 0.15442152 -0.04873648 0.13212563 0.14428493 -0.010806426 0.10183632 0.3062661 0.1990153 0.058044195 -0.08472691 0.054770134 -0.08745189
173,0.02591264 0.12487714 0.08862212 -0.07187027 0.07611876 -0.27466378 0.013164874 0.38296464 -0.059334584 -0.069316775 -0.020515535 -0.2951166 -0.10442861 0.01608619 0.039253827 -0.12221316 -0.14364639 -0.1505246 0.10639788 -0.20255421 0.064755015 0.16333818 -0.042033087 -0.1949792 0.013015514 0.08443394 -0.06774928 -0.17303509 -0.21212254 -0.015869822 0.13440515 -0.051240087 0.07559677 -0.07945575 -0.14019364 0.27122447 -0.037541866 -0.05080473 -0.03962933 -0.23801512 0.22975312 -0.12058953 -0.15378137 -0.009914367 0.3100488 -0.08638692 0.032137573 -0.040565424 0.08556485 0.07365891 0.11276706 -0.047435433 0.12604351 0.045632266 0.011290564 0.24111985 0.1192874 0.08114055 0.0473528 0.000490433 -0.002231636 0.11069867 0.03183476 -0.012384577 -0.09110867 0.16543764 0.19429103 0.18489309 -0.2711893 0.11398863 -0.14711499 0.028638572 0.18370138 0.107996084 0.12110773 0.07117693 0.04687073 -0.04853108 -0.16236569 0.15633114 -0.06607183 0.022483185 -0.25727168 0.3520269 -0.190862 -0.033220936 0.21809459 0.23539248 0.1292596 0.12754202 0.13688202 0.20044601 0.020030107 0.113851756 0.37774742 0.18900931 0.026966525 -0.048416287 0.03017801 -0.13080423
262,0.050429184 0.1334882 -0.04991043 -0.037648328 -0.0028610819 -0.13460824 0.16079637 0.2706825 -0.031520776 -0.040234312 -0.14701632 -0.22044143 0.018745745 -0.07251919 -0.09916688 -0.094193235 0.03450865 -0.2528748 0.08367612 -0.29330483 0.015223741 0.054067735 0.05809772 -0.02705257 -0.012889326 0.044742446 -0.037233748 -0.2011735 -0.15823898 0.0037285176 0.061904363 -0.008479832 0.041138966 -0.017718436 -0.16324386 0.20314525 -0.0133930035 -0.18951789 -0.04573651 -0.2447472 0.085765265 -0.1370185 -0.07167411 -0.09073819 0.23654707 -0.004065928 -0.017835122 -0.11045849 0.03392093 0.08498405 0.08697639 -0.10375277 0.050747283 -0.077170566 -0.104053654 0.11426646 0.045713585 0.023383135 -0.2646731 0.062935375 0.015778543 -0.012694213 0.03403443 -0.092917025 -0.23806262 0.024718314 0.13709846 0.10027842 -0.21925908 0.14765638 -0.11186136 0.009416013 0.0955949 -0.005862059 0.070152536 0.045944072 -0.022353804 -0.030254008 -0.09175658 0.1762174 -0.09181196 0.036461208 -0.24904636 0.17390963 -0.11159033 -0.034544647 0.034269027 0.23107742 0.19334942 -0.117034554 0.13628443 0.14197402 0.0025486378 0.08439927 0.27218544 0.2066836 0.07619896 -0.10232353 0.072462976 -0.06456714
599,0.06955084 0.15560876 -0.14311582 -0.021062845 -0.02348656 -0.09532804 0.24131328 0.25839612 -0.045409422 -0.057507776 -0.17428416 -0.2177107 0.055718884 -0.08693501 -0.1346323 -0.06457716 0.12414862 -0.26086372 0.046310056 -0.36115864 0.008858078 0.031010907 0.125103 0.025846863 -0.062415905 0.027892195 -0.059108656 -0.20820732 -0.14488377 0.0361761 0.070037425 -0.058178574 0.051965553 -0.015773118 -0.1940322 0.1891719 -0.040122733 -0.23342228 -0.054114018 -0.22759159 0.05572087 -0.1517477 -0.057214603 -0.09480658 0.22023846 0.050736822 -0.025618216 -0.1587362 0.043917473 0.08232199 0.085836954 -0.12810116 0.010422517 -0.112834856 -0.13695212 0.089968204 0.041336317 -0.031376526 -0.36685032 0.05600157 0.039642785 -0.06617272 0.04832354 -0.090544544 -0.2805832 0.031867534 0.1189701 0.07870321 -0.20475422 0.18879461 -0.12789156 -0.0030934573 0.10517677 -0.029177988 0.07551982 0.060789794 -0.048240528 0.016143847 -0.068498425 0.13197844 -0.12870502 0.066764265 -0.25670063 0.119028054 -0.10891413 -0.06219796 0.019678451 0.18339798 0.20053685 -0.18966474 0.16014245 0.09767467 0.017719816 0.075353704 0.24332477 0.19001228 0.11547428 -0.09032996 0.05523239 -0.045057677
249,0.03190746 0.123240486 3.972248e-05 -0.04495872 0.01449349 -0.1617752 0.106063835 0.27024636 -0.017191231 -0.041491233 -0.15652132 -0.23293477 -0.009404432 -0.06151288 -0.099549875 -0.112869345 -0.023990251 -0.25782818 0.0943117 -0.25386113 0.0048992513 0.05152021 -0.0016793534 -0.052758712 0.007718885 0.07216048 -0.0393631 -0.21717194 -0.18387449 -0.030452123 0.064128764 0.009033763 0.02483728 -0.0035826657 -0.14999747 0.21382171 -0.00054688577 -0.17732422 -0.04367185 -0.28704622 0.11088424 -0.13942806 -0.08478399 -0.13101645 0.2368296 -0.03131563 -0.0041135694 -0.102354296 0.05142854 0.075188644 0.09971544 -0.106745504 0.10617579 -0.064544246 -0.11034928 0.12734981 0.053201545 0.03809234 -0.24834411 0.051716376 -0.008139642 0.020431025 0.016985038 -0.119074725 -0.23805475 -0.0116997305 0.15747957 0.1164929 -0.2071176 0.15101378 -0.14382844 0.0004283364 0.098896146 0.016159331 0.08540716 0.06352478 -0.010813496 -0.04594562 -0.09752529 0.21384335 -0.07659945 0.016397895 -0.2770954 0.20528539 -0.13432501 -0.015654001 0.044670627 0.2489005 0.17824802 -0.10285972 0.11335054 0.17392573 -0.0155397095 0.10815377 0.320015 0.21288744 0.04936529 -0.11065282 0.084967144 -0.07794139
144,0.03924112 0.12391601 0.001315727 -0.036388587 0.017214097 -0.16490076 0.09459381 0.28589323 -0.025489181 -0.03479148 -0.1364096 -0.23006938 -0.008186641 -0.046467904 -0.09264182 -0.11537001 -0.03171611 -0.23156579 0.1116284 -0.24966598 0.026433175 0.06633468 -0.013855758 -0.052966096 0.02755554 0.048512258 -0.030075653 -0.235021 -0.15827358 -0.0426725 0.023146654 0.039799146 0.016469484 0.008004185 -0.14880541 0.20359379 0.010608999 -0.16485293 -0.05111746 -0.2816525 0.13769528 -0.14560273 -0.10261237 -0.1357734 0.23665002 -0.02821604 -1.0272284e-05 -0.07898666 0.044740077 0.05672484 0.0942182 -0.11154877 0.08248084 -0.059537884 -0.08894792 0.12720945 0.043263506 0.051086858 -0.20522441 0.038066406 0.008600417 0.01933314 0.027691657 -0.113980636 -0.22439098 -0.025488589 0.16991375 0.10384034 -0.2142744 0.128456 -0.10168829 0.0046088747 0.10120151 0.009154758 0.086877465 0.057640813 -0.01857364 -0.05583824 -0.119129844 0.22839502 -0.049239416 0.017533842 -0.24884416 0.19385311 -0.11962526 -0.036633242 0.043295946 0.25873625 0.17826086 -0.09144849 0.10524824 0.17177682 -0.016103106 0.10037122 0.3334129 0.22877918 0.03564888 -0.11263907 0.08521593 -0.08430045
